sequence_id,game_id,trial_num,trial_name,condition,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,rows,cols,total_steps,berries_needed,agent_path_num_trees,agent_path_tree_positions,agent_path_tree_rewards,agent_path_tree_visibility,agent_path_reward,agent_path_succeeded,trait_counterfactual_slider,environment_counterfactual_slider,trait_causal_slider,environment_causal_slider,causal_selection_slider,observe_time_spent,evaluate_time_spent,judgment_sequence_time_spent
9673-8ba01174-35e7-4f7f-9920-e42eb81b7f1f,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,18,trial_318,trait_counterfactual,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,56.0,,,,,8703.0,8090.0,16794.0
4369-76b83aad-c3ff-4677-8a6f-90f7cc5cc4a1,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,19,trial_528,trait_counterfactual,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,27.0,,,,,8703.0,7222.0,15926.0
6236-c5f4b4f3-eeb7-46b4-8a1b-7b696c8d4f0e,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,0,trial_318,trait_causal,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,,,61.0,,,8753.0,30982.0,39736.0
4874-0360373e-551c-44a8-93d7-be142fff78fc,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,1,trial_528,trait_causal,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,,,6.0,,,8724.0,20142.0,28867.0
4911-46514956-20e7-41e9-938c-d4110c2e1be5,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,2,trial_13_v2,trait_causal,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,,,90.0,,,8718.0,11824.0,20542.0
7364-23d8cf94-e0a0-497f-a3b0-1db94396d2a5,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,3,trial_269,trait_causal,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,,,61.0,,,8719.0,14112.0,22831.0
8118-63776aba-82a3-4ef0-90db-c45cc69dba66,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,4,trial_82,trait_causal,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,,,23.0,,,8700.0,9421.0,18122.0
5899-32449718-94ed-4599-9c73-065b9d4326bc,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,5,trial_859,trait_causal,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,,,16.0,,,7826.0,68377.0,76205.0
0135-c0b42cb2-2b7d-4a09-a0d7-67d0f7c2a6bc,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,6,trial_863,trait_causal,optimist,"[1, 1]","[[4, 8], [2, 6], [9, 7], [10, 2], [3, 10], [6, 7], [6, 5], [7, 5], [3, 6], [5, 2]]","[6, 8, 1, 7, 2, 9, 1, 8, 1, 7]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 5], [7, 5]]","[7, 1, 8]","[0, 1, 1]",16,False,,,15.0,,,8697.0,53841.0,62539.0
1285-82f786b7-4dd0-478b-aee5-e63edfc4d69f,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,7,trial_556,trait_causal,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,,46.0,,,8316.0,10446.0,18763.0
4637-b975d47d-23f4-4194-ad2d-127b77043a18,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,8,trial_629,trait_causal,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,,,85.0,,,8700.0,6032.0,14732.0
5037-6f71c5db-be1b-4278-acd6-1fbb525ea7e4,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,9,trial_989,trait_causal,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,,,10.0,,,8703.0,6978.0,15682.0
2116-8b1e8fcb-a4fe-41fa-9469-14181ffae27f,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,10,trial_374,trait_causal,optimist,"[1, 1]","[[8, 2], [3, 5], [1, 5], [9, 9], [5, 6], [5, 3], [10, 8], [6, 4], [8, 3], [4, 10]]","[3, 8, 4, 4, 2, 3, 3, 4, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,10,10,20,3,"[[5, 3], [8, 3], [8, 2]]","[3, 6, 3]","[0, 0, 0]",12,False,,,20.0,,,8710.0,26709.0,35419.0
0762-4fb7618e-57ad-4d1c-a67d-dad4fa727f92,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,11,trial_553,trait_causal,optimist,"[10, 10]","[[3, 8], [4, 10], [3, 1], [9, 3], [6, 4], [5, 7], [8, 8], [10, 9], [6, 9], [4, 4]]","[7, 4, 6, 6, 1, 6, 8, 8, 5, 9]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[10, 9], [8, 8], [6, 9], [4, 10]]","[8, 8, 5, 4]","[1, 1, 0, 0]",25,True,,,42.0,,,9133.0,48394.0,57528.0
7455-f8cbdc63-33d3-464f-964b-c7f09061564b,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,12,trial_825,trait_causal,optimist,"[10, 10]","[[10, 4], [3, 1], [10, 7], [3, 5], [7, 4], [1, 6], [1, 10], [5, 4], [2, 10], [6, 7]]","[5, 8, 7, 7, 4, 2, 7, 8, 8, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[10, 7], [10, 4], [7, 4]]","[7, 5, 4]","[1, 0, 1]",16,False,,,19.0,,,8282.0,6633.0,14916.0
7231-f73a125d-41a0-49c9-a67d-8e2096b396ad,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,13,trial_920,trait_causal,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,10,10,20,3,"[[1, 5], [1, 9], [2, 10]]","[5, 7, 8]","[1, 1, 0]",20,True,,,52.0,,,8711.0,30053.0,38764.0
5768-4060c12d-090e-4d2f-902e-949c245d2f29,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,14,trial_453,trait_causal,optimist,"[1, 1]","[[3, 6], [1, 7], [1, 2], [9, 4], [6, 5], [6, 6], [2, 3], [10, 1], [5, 7], [10, 6]]","[8, 6, 3, 7, 9, 3, 4, 7, 8, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",10,10,10,20,4,"[[1, 2], [2, 3], [6, 5], [6, 6]]","[3, 4, 9, 3]","[1, 0, 1, 0]",19,False,,,73.0,,,9112.0,117747.0,126860.0
4915-08e22ffd-f5d9-43cc-b976-f998e6058c7d,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,15,trial_962,trait_causal,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,,,66.0,,,8315.0,14782.0,23098.0
0256-2fd85ab8-33ec-4ffd-ab6e-9c4f9f77d80c,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,16,trial_406,trait_causal,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,,,42.0,,,8710.0,15695.0,24405.0
0921-5296fd72-f52a-4a70-ae57-e6536b2fb117,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,17,trial_955,trait_causal,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,,,32.0,,,9133.0,9380.0,18513.0
9300-81eaa6cc-c7e4-4036-9ca2-e053ced990dc,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,18,trial_740,trait_causal,pessimist,"[1, 1]","[[7, 5], [7, 1], [3, 5], [8, 7], [7, 7], [3, 3], [5, 2], [2, 9], [1, 2], [1, 9]]","[8, 2, 6, 7, 1, 4, 8, 3, 8, 3]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[1, 2], [5, 2], [7, 5]]","[8, 8, 8]","[1, 1, 1]",24,True,,,72.0,,,8699.0,11192.0,19892.0
2303-0a79ae1e-aaaa-4063-a9e0-76952e256e18,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,19,trial_894,trait_causal,optimist,"[10, 10]","[[5, 8], [7, 8], [7, 2], [9, 8], [10, 6], [5, 10], [5, 6], [9, 9], [6, 10], [8, 8]]","[2, 8, 4, 4, 6, 7, 6, 1, 2, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,7,"[[9, 9], [9, 8], [8, 8], [7, 8], [5, 8], [5, 10], [6, 10]]","[1, 4, 1, 8, 2, 7, 2]","[1, 1, 1, 1, 1, 0, 0]",25,True,,,72.0,,,10300.0,18210.0,28511.0
2894-b014d927-22fd-4382-83eb-c78482bd76b9,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,0,trial_863,causal_selection,optimist,"[1, 1]","[[4, 8], [2, 6], [9, 7], [10, 2], [3, 10], [6, 7], [6, 5], [7, 5], [3, 6], [5, 2]]","[6, 8, 1, 7, 2, 9, 1, 8, 1, 7]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 5], [7, 5]]","[7, 1, 8]","[0, 1, 1]",16,False,,,,,0.0,7830.0,43589.0,51420.0
0614-ae39e284-16de-47ad-adb0-387838a29ff7,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,1,trial_556,causal_selection,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,,,,32.0,7424.0,35476.0,42901.0
1983-9968e1bc-3da8-4a22-ac2d-1aa4d3b91c6a,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,2,trial_894,causal_selection,optimist,"[10, 10]","[[5, 8], [7, 8], [7, 2], [9, 8], [10, 6], [5, 10], [5, 6], [9, 9], [6, 10], [8, 8]]","[2, 8, 4, 4, 6, 7, 6, 1, 2, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,7,"[[9, 9], [9, 8], [8, 8], [7, 8], [5, 8], [5, 10], [6, 10]]","[1, 4, 1, 8, 2, 7, 2]","[1, 1, 1, 1, 1, 0, 0]",25,True,,,,,0.0,9430.0,25421.0,34852.0
5971-547acd52-f9d2-429c-9ed0-e3da5227b542,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,3,trial_553,causal_selection,optimist,"[10, 10]","[[3, 8], [4, 10], [3, 1], [9, 3], [6, 4], [5, 7], [8, 8], [10, 9], [6, 9], [4, 4]]","[7, 4, 6, 6, 1, 6, 8, 8, 5, 9]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[10, 9], [8, 8], [6, 9], [4, 10]]","[8, 8, 5, 4]","[1, 1, 0, 0]",25,True,,,,,0.0,8246.0,27177.0,35424.0
3571-f02f3407-cecb-457e-88a8-b2c9907420fc,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,4,trial_453,causal_selection,optimist,"[1, 1]","[[3, 6], [1, 7], [1, 2], [9, 4], [6, 5], [6, 6], [2, 3], [10, 1], [5, 7], [10, 6]]","[8, 6, 3, 7, 9, 3, 4, 7, 8, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",10,10,10,20,4,"[[1, 2], [2, 3], [6, 5], [6, 6]]","[3, 4, 9, 3]","[1, 0, 1, 0]",19,False,,,,,100.0,8247.0,70948.0,79196.0
6058-803c4388-4abf-4102-955a-155af23aef05,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,5,trial_374,causal_selection,optimist,"[1, 1]","[[8, 2], [3, 5], [1, 5], [9, 9], [5, 6], [5, 3], [10, 8], [6, 4], [8, 3], [4, 10]]","[3, 8, 4, 4, 2, 3, 3, 4, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,10,10,20,3,"[[5, 3], [8, 3], [8, 2]]","[3, 6, 3]","[0, 0, 0]",12,False,,,,,0.0,7845.0,70253.0,78099.0
7282-48978362-8f97-41b1-aec4-95568a1ca350,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,6,trial_920,causal_selection,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,10,10,20,3,"[[1, 5], [1, 9], [2, 10]]","[5, 7, 8]","[1, 1, 0]",20,True,,,,,100.0,7845.0,55141.0,62987.0
8337-13cb3702-6cb8-47c0-9485-84971677e41a,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,7,trial_82,causal_selection,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,,,,,0.0,7827.0,19683.0,27511.0
3342-87c26f15-2b3f-4f25-8929-ca0446e5b4b5,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,8,trial_825,causal_selection,optimist,"[10, 10]","[[10, 4], [3, 1], [10, 7], [3, 5], [7, 4], [1, 6], [1, 10], [5, 4], [2, 10], [6, 7]]","[5, 8, 7, 7, 4, 2, 7, 8, 8, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[10, 7], [10, 4], [7, 4]]","[7, 5, 4]","[1, 0, 1]",16,False,,,,,0.0,7475.0,20368.0,27844.0
4489-e0759c4d-1259-4add-8417-d2244de73de9,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,9,trial_989,causal_selection,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,,,,,100.0,7825.0,45861.0,53686.0
5065-25cdcf17-04c3-4cdf-905e-443d18a49e15,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,10,trial_859,causal_selection,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,,,,,0.0,7099.0,6062.0,13162.0
6831-6c10cf83-2eee-4248-b5d2-7dfb47774756,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,11,trial_528,causal_selection,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,,,,,48.0,7824.0,29329.0,37154.0
4427-f179864e-7fe9-4022-bcab-0eb0e97c7ffd,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,12,trial_318,causal_selection,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,,,,,100.0,7831.0,15163.0,22995.0
9890-9bb893c3-1251-4775-98a1-ca85d2597677,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,13,trial_269,causal_selection,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,,,,,81.0,7827.0,36168.0,43996.0
5441-7dc49d4d-cae9-4f59-9b13-5ab94eff2fec,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,14,trial_955,causal_selection,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,,,,,100.0,8224.0,35234.0,43459.0
8118-8cba86f0-16d5-4ff6-9280-a8d0323b22d8,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,15,trial_740,causal_selection,pessimist,"[1, 1]","[[7, 5], [7, 1], [3, 5], [8, 7], [7, 7], [3, 3], [5, 2], [2, 9], [1, 2], [1, 9]]","[8, 2, 6, 7, 1, 4, 8, 3, 8, 3]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[1, 2], [5, 2], [7, 5]]","[8, 8, 8]","[1, 1, 1]",24,True,,,,,0.0,7827.0,9089.0,16917.0
8485-3ce16099-13c5-49b1-8078-36db391c0798,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,16,trial_13_v2,causal_selection,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,,,,,100.0,7829.0,22383.0,30212.0
6457-df725f31-150f-45cb-a3fd-b20e9895e495,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,17,trial_629,causal_selection,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,,,,,78.0,7849.0,41180.0,49030.0
2110-67b0b533-4916-4f5e-95c1-bd38edeac28c,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,18,trial_406,causal_selection,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,,,,,0.0,7829.0,21774.0,29604.0
0583-ed54cf56-eaf1-4f5c-811d-3214e4a29845,0814-dd46ae83-c87e-46a0-90c0-d7574dfc7e5f,19,trial_962,causal_selection,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,,,,,78.0,7433.0,35725.0,43158.0
7249-9eae323b-a130-4806-adfe-36dc1ec8d626,0855-8fb5a94b-1b67-45ef-87ff-7daf16742068,0,trial_556,environment_causal,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,,,0.0,,8333.0,28085.0,36420.0
0675-90f6d151-19a5-4434-94b0-051c3d800de7,0855-8fb5a94b-1b67-45ef-87ff-7daf16742068,1,trial_406,environment_causal,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,,,,21.0,,8719.0,11177.0,19897.0
9560-783c4b33-d6a1-4c8d-8531-a4d633d19dbd,0855-8fb5a94b-1b67-45ef-87ff-7daf16742068,2,trial_962,environment_causal,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,,,,3.0,,8308.0,12799.0,21108.0
2029-3b96d6fd-f37e-4fd7-9e73-2bdb2dd8d69b,0855-8fb5a94b-1b67-45ef-87ff-7daf16742068,3,trial_318,environment_causal,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,,,,83.0,,8747.0,9181.0,17930.0
